date,rba_rate,fed_rate
1997-07-01,5.45652173913043,5.521290322580645
1997-08-01,5.0,5.542258064516129
1997-09-01,5.0,5.540666666666667
1997-10-01,5.0,5.4961290322580645
1997-11-01,5.0,5.5216666666666665
1997-12-01,5.0,5.504838709677419
1998-01-01,5.0,5.55741935483871
1998-02-01,5.0,5.505714285714285
1998-03-01,5.0,5.493548387096775
1998-04-01,5.0,5.445333333333334
1998-05-01,5.0,5.488709677419355
1998-06-01,5.0,5.558666666666666
1998-07-01,5.0,5.5358064516129035
1998-08-01,5.0,5.546774193548386
1998-09-01,5.0,5.511666666666667
1998-10-01,5.0,5.070967741935483
1998-11-01,5.0,4.826
1998-12-01,4.76190476190476,4.683548387096774
1999-01-01,4.75,4.6325806451612905
1999-02-01,4.75,4.764642857142857
1999-03-01,4.75,4.809354838709678
1999-04-01,4.75,4.7363333333333335
1999-05-01,4.75,4.742258064516129
1999-06-01,4.75,4.764666666666667
1999-07-01,4.75,4.994193548387097
1999-08-01,4.75,5.072258064516129
1999-09-01,4.75,5.224333333333333
1999-10-01,4.75,5.199999999999999
1999-11-01,4.97727272727273,5.42
1999-12-01,5.0,5.295806451612902
2000-01-01,5.0,5.448387096774193
2000-02-01,5.47619047619048,5.7348275862068965
2000-03-01,5.5,5.853548387096774
2000-04-01,5.72058823529412,6.019666666666667
2000-05-01,5.97826086956522,6.268064516129033
2000-06-01,6.0,6.528333333333333
2000-07-01,6.0,6.5445161290322575
2000-08-01,6.23913043478261,6.496774193548387
2000-09-01,6.25,6.5169999999999995
2000-10-01,6.25,6.509354838709677
2000-11-01,6.25,6.514333333333334
2000-12-01,6.25,6.402258064516129
2001-01-01,6.25,5.975806451612903
2001-02-01,5.85,5.494285714285715
2001-03-01,5.54545454545455,5.3109677419354835
2001-04-01,5.05555555555556,4.8020000000000005
2001-05-01,5.0,4.21225806451613
2001-06-01,5.0,3.969666666666667
2001-07-01,5.0,3.769032258064516
2001-08-01,5.0,3.6525806451612906
2001-09-01,4.775,3.069
2001-10-01,4.52173913043478,2.485161290322581
2001-11-01,4.5,2.087
2001-12-01,4.27631578947368,1.817741935483871
2002-01-01,4.25,1.7296774193548385
2002-02-01,4.25,1.7396428571428573
2002-03-01,4.25,1.73
2002-04-01,4.25,1.7530000000000001
2002-05-01,4.44565217391304,1.751290322580645
2002-06-01,4.72368421052632,1.7503333333333333
2002-07-01,4.75,1.729032258064516
2002-08-01,4.75,1.7432258064516128
2002-09-01,4.75,1.7506666666666668
2002-10-01,4.75,1.7548387096774194
2002-11-01,4.75,1.3359999999999999
2002-12-01,4.75,1.2383870967741937
2003-01-01,4.75,1.2351612903225806
2003-02-01,4.75,1.2621428571428572
2003-03-01,4.75,1.2529032258064516
2003-04-01,4.75,1.258
2003-05-01,4.75,1.2590322580645161
2003-06-01,4.75,1.2226666666666666
2003-07-01,4.75,1.011290322580645
2003-08-01,4.75,1.0290322580645161
2003-09-01,4.75,1.01
2003-10-01,4.75,1.01
2003-11-01,4.975,0.996
2003-12-01,5.22619047619048,0.9841935483870967
2004-01-01,5.25,0.9970967741935484
2004-02-01,5.25,1.007241379310345
2004-03-01,5.25,1.0016129032258065
2004-04-01,5.25,1.004
2004-05-01,5.25,1.0045161290322582
2004-06-01,5.25,1.0256666666666667
2004-07-01,5.25,1.2635483870967743
2004-08-01,5.25,1.4293548387096775
2004-09-01,5.25,1.605
2004-10-01,5.25,1.7609677419354839
2004-11-01,5.25,1.932
2004-12-01,5.25,2.1561290322580646
2005-01-01,5.25,2.2793548387096774
2005-02-01,5.25,2.501785714285714
2005-03-01,5.48809523809524,2.629032258064516
2005-04-01,5.5,2.7849999999999997
2005-05-01,5.5,3.00258064516129
2005-06-01,5.5,3.0356666666666663
2005-07-01,5.5,3.2625806451612904
2005-08-01,5.5,3.4996774193548386
2005-09-01,5.5,3.6229999999999998
2005-10-01,5.5,3.7793548387096774
2005-11-01,5.5,3.999
2005-12-01,5.5,4.1570967741935485
2006-01-01,5.5,4.285161290322581
2006-02-01,5.5,4.491428571428572
2006-03-01,5.5,4.589354838709677
2006-04-01,5.5,4.790333333333334
2006-05-01,5.72826086956522,4.940322580645161
2006-06-01,5.75,4.991
2006-07-01,5.75,5.235161290322581
2006-08-01,5.98913043478261,5.2464516129032255
2006-09-01,6.0,5.254666666666666
2006-10-01,6.0,5.245161290322581
2006-11-01,6.19318181818182,5.245666666666667
2006-12-01,6.25,5.2380645161290325
2007-01-01,6.25,5.248387096774193
2007-02-01,6.25,5.258928571428571
2007-03-01,6.25,5.256774193548387
2007-04-01,6.25,5.249666666666667
2007-05-01,6.25,5.2535483870967745
2007-06-01,6.25,5.2540000000000004
2007-07-01,6.25,5.258387096774193
2007-08-01,6.45454545454545,5.022258064516129
2007-09-01,6.5,4.938
2007-10-01,6.5,4.755483870967741
2007-11-01,6.70408810150399,4.486666666666666
2007-12-01,6.74892253422046,4.244516129032259
2008-01-01,6.74983028118845,3.9403225806451614
2008-02-01,6.96427011482852,2.9806896551724136
2008-03-01,7.22372393700068,2.6103225806451613
2008-04-01,7.24971226147769,2.2783333333333333
2008-05-01,7.24997447224859,1.9783870967741934
2008-06-01,7.24998741601592,2.001
2008-07-01,7.25001675398684,2.009677419354839
2008-08-01,7.25000202521391,1.996451612903226
2008-09-01,7.02272727272727,1.8116666666666668
2008-10-01,6.18181818181818,0.9693548387096774
2008-11-01,5.32516329196604,0.3876666666666667
2008-12-01,4.34526121157324,0.15516129032258064
2009-01-01,4.25000054328142,0.15419354838709678
2009-02-01,3.35,0.22214285714285714
2009-03-01,3.24997857231785,0.18064516129032257
2009-04-01,3.06257078230369,0.15033333333333332
2009-05-01,3.0,0.1774193548387097
2009-06-01,3.00006206944982,0.20633333333333334
2009-07-01,3.0,0.15580645161290324
2009-08-01,3.0,0.16032258064516128
2009-09-01,3.0,0.14666666666666667
2009-10-01,3.21428571428571,0.11806451612903227
2009-11-01,3.47619047619048,0.119
2009-12-01,3.73809523809524,0.11806451612903227
2010-01-01,3.75,0.11
2010-02-01,3.75,0.12642857142857142
2010-03-01,3.9775,0.16451612903225807
2010-04-01,4.2225,0.19833333333333333
2010-05-01,4.475,0.2006451612903226
2010-06-01,4.5,0.17666666666666667
2010-07-01,4.5,0.18258064516129033
2010-08-01,4.5,0.18935483870967743
2010-09-01,4.5,0.19466666666666665
2010-10-01,4.5,0.19129032258064516
2010-11-01,4.7275,0.19433333333333333
2010-12-01,4.75,0.1832258064516129
2011-01-01,4.75,0.16838709677419356
2011-02-01,4.75,0.15678571428571428
2011-03-01,4.75,0.13870967741935483
2011-04-01,4.75,0.098
2011-05-01,4.75,0.09387096774193548
2011-06-01,4.75,0.09200000000000001
2011-07-01,4.75,0.07096774193548387
2011-08-01,4.75,0.09580645161290323
2011-09-01,4.75,0.084
2011-10-01,4.75,0.0706451612903226
2011-11-01,4.5125,0.081
2011-12-01,4.3,0.07161290322580646
2012-01-01,4.25,0.08193548387096775
2012-02-01,4.25,0.10379310344827586
2012-03-01,4.25,0.1267741935483871
2012-04-01,4.25,0.13933333333333334
2012-05-01,3.7725,0.15580645161290324
2012-06-01,3.5375,0.16166666666666668
2012-07-01,3.5,0.15645161290322582
2012-08-01,3.5,0.13225806451612904
2012-09-01,3.5,0.14433333333333334
2012-10-01,3.2725,0.15838709677419355
2012-11-01,3.25,0.16066666666666668
2012-12-01,3.0275,0.16451612903225807
2013-01-01,3.0,0.14258064516129032
2013-02-01,3.0,0.14500000000000002
2013-03-01,3.0,0.1435483870967742
2013-04-01,3.0,0.145
2013-05-01,2.8,0.10903225806451612
2013-06-01,2.75,0.09366666666666666
2013-07-01,2.75,0.09258064516129033
2013-08-01,2.55,0.08290322580645161
2013-09-01,2.5,0.08
2013-10-01,2.5,0.08709677419354839
2013-11-01,2.5,0.08433333333333333
2013-12-01,2.5,0.08516129032258064
2014-01-01,2.5,0.07161290322580646
2014-02-01,2.5,0.06642857142857143
2014-03-01,2.5,0.07806451612903226
2014-04-01,2.5,0.09033333333333333
2014-05-01,2.5,0.08709677419354837
2014-06-01,2.5,0.09566666666666666
2014-07-01,2.5,0.09096774193548386
2014-08-01,2.5,0.08806451612903225
2014-09-01,2.5,0.08833333333333333
2014-10-01,2.5,0.08903225806451612
2014-11-01,2.5,0.09200000000000001
2014-12-01,2.5,0.12258064516129032
2015-01-01,2.5,0.11483870967741935
2015-02-01,2.28,0.11071428571428572
2015-03-01,2.25,0.11290322580645161
2015-04-01,2.25,0.12466666666666668
2015-05-01,2.04,0.12322580645161291
2015-06-01,2.0,0.129
2015-07-01,2.0,0.13032258064516128
2015-08-01,2.0,0.13806451612903226
2015-09-01,2.0,0.136
2015-10-01,2.0,0.1235483870967742
2015-11-01,2.0,0.11766666666666666
2015-12-01,2.0,0.24064516129032257
2016-01-01,2.0,0.3429032258064516
2016-02-01,2.0,0.37517241379310345
2016-03-01,2.0,0.362258064516129
2016-04-01,2.0,0.3653333333333333
2016-05-01,1.77,0.36516129032258066
2016-06-01,1.75,0.37766666666666665
2016-07-01,1.75,0.3916129032258065
2016-08-01,1.52,0.3967741935483871
2016-09-01,1.5,0.39633333333333337
2016-10-01,1.5,0.3964516129032258
2016-11-01,1.5,0.4066666666666666
2016-12-01,1.5,0.54
2017-01-01,1.5,0.6496774193548387
2017-02-01,1.5,0.6567857142857143
2017-03-01,1.5,0.7861290322580645
2017-04-01,1.5,0.896
2017-05-01,1.5,0.9074193548387097
2017-06-01,1.5,1.04
2017-07-01,1.5,1.1506451612903223
2017-08-01,1.5,1.1570967741935483
2017-09-01,1.5,1.153333333333333
2017-10-01,1.5,1.1538709677419354
2017-11-01,1.5,1.157
2017-12-01,1.5,1.3016129032258066
2018-01-01,1.5,1.414516129032258
2018-02-01,1.5,1.4175
2018-03-01,1.5,1.5061290322580645
2018-04-01,1.5,1.6923333333333332
2018-05-01,1.5,1.7
2018-06-01,1.5,1.8196666666666665
2018-07-01,1.5,1.91
2018-08-01,1.5,1.9148387096774193
2018-09-01,1.5,1.9546666666666668
2018-10-01,1.5,2.187741935483871
2018-11-01,1.5,2.197666666666667
2018-12-01,1.5,2.274193548387097
2019-01-01,1.5,2.4
2019-02-01,1.5,2.4
2019-03-01,1.5,2.4051612903225807
2019-04-01,1.5,2.423666666666667
2019-05-01,1.5,2.390967741935484
2019-06-01,1.28,2.377666666666667
2019-07-01,1.02,2.4029032258064515
2019-08-01,1.0,2.1258064516129034
2019-09-01,1.0,2.043
2019-10-01,0.76,1.8296774193548386
2019-11-01,0.75,1.5533333333333335
2019-12-01,0.75,1.550967741935484
2020-01-01,0.75,1.5506451612903225
2020-02-01,0.75,1.5831034482758621
2020-03-01,0.43,0.6522580645161291
2020-04-01,0.25,0.049
2020-05-01,0.25,0.05
2020-06-01,0.25,0.07766666666666668
2020-07-01,0.25,0.09258064516129033
2020-08-01,0.25,0.09516129032258065
2020-09-01,0.25,0.09
2020-10-01,0.25,0.09
2020-11-01,0.11,0.08633333333333333
2020-12-01,0.1,0.09
2021-01-01,0.1,0.08516129032258064
2021-02-01,0.1,0.07571428571428572
2021-03-01,0.1,0.06967741935483872
2021-04-01,0.1,0.069
2021-05-01,0.1,0.05806451612903226
2021-06-01,0.1,0.078
2021-07-01,0.1,0.09806451612903226
2021-08-01,0.1,0.09225806451612903
2021-09-01,0.1,0.07933333333333333
2021-10-01,0.1,0.07903225806451614
2021-11-01,0.1,0.07966666666666668
2021-12-01,0.1,0.07967741935483871
2022-01-01,0.1,0.07935483870967742
2022-02-01,0.1,0.08
2022-03-01,0.1,0.2009677419354839
2022-04-01,0.1,0.33
2022-05-01,0.33,0.765483870967742
2022-06-01,0.73,1.2049999999999998
2022-07-01,1.28,1.6758064516129034
2022-08-01,1.81,2.33
2022-09-01,2.25,2.555
2022-10-01,2.58,3.08
2022-11-01,2.84,3.7800000000000002
2022-12-01,3.05,4.104193548387097
2023-01-01,3.1,4.33
2023-02-01,3.29,4.57
2023-03-01,3.54,4.6490322580645165
2023-04-01,3.6,4.83
2023-05-01,3.83,5.055806451612903
2023-06-01,4.05,5.076333333333333
2023-07-01,4.1,5.12
2023-08-01,4.1,5.33
2023-09-01,4.1,5.33
2023-10-01,4.1,5.33
2023-11-01,4.29,5.33
2023-12-01,4.35,5.33
2024-01-01,4.35,5.33
2024-02-01,4.35,5.33
2024-03-01,4.35,5.33
2024-04-01,4.35,5.33
2024-05-01,4.35,5.33
2024-06-01,4.35,5.33
2024-07-01,4.35,5.33
2024-08-01,4.35,5.33
2024-09-01,4.35,5.13
2024-10-01,4.35,4.83
2024-11-01,4.35,4.638333333333334
2024-12-01,4.35,4.47516129032258
2025-01-01,4.35,4.33
2025-02-01,4.25,4.33
2025-03-01,4.1,4.33
2025-04-01,4.1,4.33
2025-05-01,4.01,4.33
2025-06-01,3.85,4.33
